,item,prog_human,mant_human,prot_human,is_prototype,weight,Unnamed: 0,source,paraphrase_0,extract
1192,"Decades of record immigration have led to a decline in wages and an increase in unemployment for all workers, but particularly for African-American and Latino workers.",0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,592.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Decades of record immigration have led to a decline in wages and an increase in unemployment for all workers, but particularly for African-American and Latino workers."",     ""We need an immigration system that prioritizes the needs of American workers and not just the interests of special interest groups."",     ""It is time for a new approach to immigration that focuses on creating a more inclusive economy for all workers, regardless of their race or ethnicity."",     ""We need to ensure that immigrants are treated fairly and given the opportunity to succeed in our society."",     ""It is crucial that we address the underlying causes of inequality, such as systemic racism and economic discrimination, rather than simply adjusting our immigration policies.""   ] } ","Decades of record immigration have led to a decline in wages and an increase in unemployment for all workers, but particularly for African-American and Latino workers."
1193,We need an immigration system that prioritizes the needs of American workers and not just the interests of special interest groups.,0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,592.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Decades of record immigration have led to a decline in wages and an increase in unemployment for all workers, but particularly for African-American and Latino workers."",     ""We need an immigration system that prioritizes the needs of American workers and not just the interests of special interest groups."",     ""It is time for a new approach to immigration that focuses on creating a more inclusive economy for all workers, regardless of their race or ethnicity."",     ""We need to ensure that immigrants are treated fairly and given the opportunity to succeed in our society."",     ""It is crucial that we address the underlying causes of inequality, such as systemic racism and economic discrimination, rather than simply adjusting our immigration policies.""   ] } ",We need an immigration system that prioritizes the needs of American workers and not just the interests of special interest groups.
1194,"It is time for a new approach to immigration that focuses on creating a more inclusive economy for all workers, regardless of their race or ethnicity.",0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,592.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Decades of record immigration have led to a decline in wages and an increase in unemployment for all workers, but particularly for African-American and Latino workers."",     ""We need an immigration system that prioritizes the needs of American workers and not just the interests of special interest groups."",     ""It is time for a new approach to immigration that focuses on creating a more inclusive economy for all workers, regardless of their race or ethnicity."",     ""We need to ensure that immigrants are treated fairly and given the opportunity to succeed in our society."",     ""It is crucial that we address the underlying causes of inequality, such as systemic racism and economic discrimination, rather than simply adjusting our immigration policies.""   ] } ","It is time for a new approach to immigration that focuses on creating a more inclusive economy for all workers, regardless of their race or ethnicity."
1195,We need to ensure that immigrants are treated fairly and given the opportunity to succeed in our society.,0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,592.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Decades of record immigration have led to a decline in wages and an increase in unemployment for all workers, but particularly for African-American and Latino workers."",     ""We need an immigration system that prioritizes the needs of American workers and not just the interests of special interest groups."",     ""It is time for a new approach to immigration that focuses on creating a more inclusive economy for all workers, regardless of their race or ethnicity."",     ""We need to ensure that immigrants are treated fairly and given the opportunity to succeed in our society."",     ""It is crucial that we address the underlying causes of inequality, such as systemic racism and economic discrimination, rather than simply adjusting our immigration policies.""   ] } ",We need to ensure that immigrants are treated fairly and given the opportunity to succeed in our society.
1196,"It is crucial that we address the underlying causes of inequality, such as systemic racism and economic discrimination, rather than simply adjusting our immigration policies.",0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,592.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Decades of record immigration have led to a decline in wages and an increase in unemployment for all workers, but particularly for African-American and Latino workers."",     ""We need an immigration system that prioritizes the needs of American workers and not just the interests of special interest groups."",     ""It is time for a new approach to immigration that focuses on creating a more inclusive economy for all workers, regardless of their race or ethnicity."",     ""We need to ensure that immigrants are treated fairly and given the opportunity to succeed in our society."",     ""It is crucial that we address the underlying causes of inequality, such as systemic racism and economic discrimination, rather than simply adjusting our immigration policies.""   ] } ","It is crucial that we address the underlying causes of inequality, such as systemic racism and economic discrimination, rather than simply adjusting our immigration policies."
1197,President Obama began his presidency with a visit to other countries to apologize for America's past actions.,0.7999999999999999,0.3714285714285714,0.4285714285714285,,1.2769230769230768,601.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""President Obama began his presidency with a visit to other countries to apologize for America's past actions."",     ""President Obama offered an apology to other nations for America's past actions."",     ""President Obama expressed America's regret for its past actions and pledged to work towards a better future."",     ""President Obama acknowledged America's past mistakes and committed to making amends."",     ""President Obama sought to repair America's damaged reputation by visiting other countries and offering an apology.""   ] } ",President Obama began his presidency with a visit to other countries to apologize for America's past actions.
1198,President Obama offered an apology to other nations for America's past actions.,0.7999999999999999,0.3714285714285714,0.4285714285714285,,1.2769230769230768,601.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""President Obama began his presidency with a visit to other countries to apologize for America's past actions."",     ""President Obama offered an apology to other nations for America's past actions."",     ""President Obama expressed America's regret for its past actions and pledged to work towards a better future."",     ""President Obama acknowledged America's past mistakes and committed to making amends."",     ""President Obama sought to repair America's damaged reputation by visiting other countries and offering an apology.""   ] } ",President Obama offered an apology to other nations for America's past actions.
1199,President Obama expressed America's regret for its past actions and pledged to work towards a better future.,0.7999999999999999,0.3714285714285714,0.4285714285714285,,1.2769230769230768,601.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""President Obama began his presidency with a visit to other countries to apologize for America's past actions."",     ""President Obama offered an apology to other nations for America's past actions."",     ""President Obama expressed America's regret for its past actions and pledged to work towards a better future."",     ""President Obama acknowledged America's past mistakes and committed to making amends."",     ""President Obama sought to repair America's damaged reputation by visiting other countries and offering an apology.""   ] } ",President Obama expressed America's regret for its past actions and pledged to work towards a better future.
1200,President Obama acknowledged America's past mistakes and committed to making amends.,0.7999999999999999,0.3714285714285714,0.4285714285714285,,1.2769230769230768,601.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""President Obama began his presidency with a visit to other countries to apologize for America's past actions."",     ""President Obama offered an apology to other nations for America's past actions."",     ""President Obama expressed America's regret for its past actions and pledged to work towards a better future."",     ""President Obama acknowledged America's past mistakes and committed to making amends."",     ""President Obama sought to repair America's damaged reputation by visiting other countries and offering an apology.""   ] } ",President Obama acknowledged America's past mistakes and committed to making amends.
1201,President Obama sought to repair America's damaged reputation by visiting other countries and offering an apology.,0.7999999999999999,0.3714285714285714,0.4285714285714285,,1.2769230769230768,601.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""President Obama began his presidency with a visit to other countries to apologize for America's past actions."",     ""President Obama offered an apology to other nations for America's past actions."",     ""President Obama expressed America's regret for its past actions and pledged to work towards a better future."",     ""President Obama acknowledged America's past mistakes and committed to making amends."",     ""President Obama sought to repair America's damaged reputation by visiting other countries and offering an apology.""   ] } ",President Obama sought to repair America's damaged reputation by visiting other countries and offering an apology.
1202,We must actively prepare ourselves to fulfill our vital role in sustaining and developing the world's nations in the future.,0.8285714285714285,0.5142857142857143,0.5714285714285714,,1.2769230769230768,589.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We must actively prepare ourselves to fulfill our vital role in sustaining and developing the world's nations in the future."",     ""We must take proactive steps to ensure the prosperity and well-being of our communities through active participation in the trade and industry."",     ""We must strive to contribute to the advancement and prosperity of our nations by actively engaging in the world's economic and social spheres."",     ""We must actively participate in shaping a better future for our nations by actively contributing to the growth and development of the global economy."",     ""We must prioritize the well-being of our nations by actively engaging in the world's trade and industry, ensuring their sustainable growth and prosperity.""   ] } ",We must actively prepare ourselves to fulfill our vital role in sustaining and developing the world's nations in the future.
1203,We must take proactive steps to ensure the prosperity and well-being of our communities through active participation in the trade and industry.,0.8285714285714285,0.5142857142857143,0.5714285714285714,,1.2769230769230768,589.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We must actively prepare ourselves to fulfill our vital role in sustaining and developing the world's nations in the future."",     ""We must take proactive steps to ensure the prosperity and well-being of our communities through active participation in the trade and industry."",     ""We must strive to contribute to the advancement and prosperity of our nations by actively engaging in the world's economic and social spheres."",     ""We must actively participate in shaping a better future for our nations by actively contributing to the growth and development of the global economy."",     ""We must prioritize the well-being of our nations by actively engaging in the world's trade and industry, ensuring their sustainable growth and prosperity.""   ] } ",We must take proactive steps to ensure the prosperity and well-being of our communities through active participation in the trade and industry.
1204,We must strive to contribute to the advancement and prosperity of our nations by actively engaging in the world's economic and social spheres.,0.8285714285714285,0.5142857142857143,0.5714285714285714,,1.2769230769230768,589.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We must actively prepare ourselves to fulfill our vital role in sustaining and developing the world's nations in the future."",     ""We must take proactive steps to ensure the prosperity and well-being of our communities through active participation in the trade and industry."",     ""We must strive to contribute to the advancement and prosperity of our nations by actively engaging in the world's economic and social spheres."",     ""We must actively participate in shaping a better future for our nations by actively contributing to the growth and development of the global economy."",     ""We must prioritize the well-being of our nations by actively engaging in the world's trade and industry, ensuring their sustainable growth and prosperity.""   ] } ",We must strive to contribute to the advancement and prosperity of our nations by actively engaging in the world's economic and social spheres.
1205,We must actively participate in shaping a better future for our nations by actively contributing to the growth and development of the global economy.,0.8285714285714285,0.5142857142857143,0.5714285714285714,,1.2769230769230768,589.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We must actively prepare ourselves to fulfill our vital role in sustaining and developing the world's nations in the future."",     ""We must take proactive steps to ensure the prosperity and well-being of our communities through active participation in the trade and industry."",     ""We must strive to contribute to the advancement and prosperity of our nations by actively engaging in the world's economic and social spheres."",     ""We must actively participate in shaping a better future for our nations by actively contributing to the growth and development of the global economy."",     ""We must prioritize the well-being of our nations by actively engaging in the world's trade and industry, ensuring their sustainable growth and prosperity.""   ] } ",We must actively participate in shaping a better future for our nations by actively contributing to the growth and development of the global economy.
1206,"We must prioritize the well-being of our nations by actively engaging in the world's trade and industry, ensuring their sustainable growth and prosperity.",0.8285714285714285,0.5142857142857143,0.5714285714285714,,1.2769230769230768,589.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""We must actively prepare ourselves to fulfill our vital role in sustaining and developing the world's nations in the future."",     ""We must take proactive steps to ensure the prosperity and well-being of our communities through active participation in the trade and industry."",     ""We must strive to contribute to the advancement and prosperity of our nations by actively engaging in the world's economic and social spheres."",     ""We must actively participate in shaping a better future for our nations by actively contributing to the growth and development of the global economy."",     ""We must prioritize the well-being of our nations by actively engaging in the world's trade and industry, ensuring their sustainable growth and prosperity.""   ] } ","We must prioritize the well-being of our nations by actively engaging in the world's trade and industry, ensuring their sustainable growth and prosperity."
1207,"These are the individuals who should be selected to serve on boards, not those who are beholden to special interests.",0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,642.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""These are the individuals who should be selected to serve on boards, not those who are beholden to special interests."",     ""It is imperative that board members are chosen based on their qualifications and experience, not on their political affiliations."",     ""The focus should be on appointing individuals with a proven track record of integrity and competence, regardless of their political views."",     ""Political cronyism should be strictly prohibited when selecting board members."",     ""The goal should be to create a diverse and balanced board that reflects the community it serves.""   ] } ","These are the individuals who should be selected to serve on boards, not those who are beholden to special interests."
1208,"It is imperative that board members are chosen based on their qualifications and experience, not on their political affiliations.",0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,642.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""These are the individuals who should be selected to serve on boards, not those who are beholden to special interests."",     ""It is imperative that board members are chosen based on their qualifications and experience, not on their political affiliations."",     ""The focus should be on appointing individuals with a proven track record of integrity and competence, regardless of their political views."",     ""Political cronyism should be strictly prohibited when selecting board members."",     ""The goal should be to create a diverse and balanced board that reflects the community it serves.""   ] } ","It is imperative that board members are chosen based on their qualifications and experience, not on their political affiliations."
1209,"The focus should be on appointing individuals with a proven track record of integrity and competence, regardless of their political views.",0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,642.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""These are the individuals who should be selected to serve on boards, not those who are beholden to special interests."",     ""It is imperative that board members are chosen based on their qualifications and experience, not on their political affiliations."",     ""The focus should be on appointing individuals with a proven track record of integrity and competence, regardless of their political views."",     ""Political cronyism should be strictly prohibited when selecting board members."",     ""The goal should be to create a diverse and balanced board that reflects the community it serves.""   ] } ","The focus should be on appointing individuals with a proven track record of integrity and competence, regardless of their political views."
1210,Political cronyism should be strictly prohibited when selecting board members.,0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,642.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""These are the individuals who should be selected to serve on boards, not those who are beholden to special interests."",     ""It is imperative that board members are chosen based on their qualifications and experience, not on their political affiliations."",     ""The focus should be on appointing individuals with a proven track record of integrity and competence, regardless of their political views."",     ""Political cronyism should be strictly prohibited when selecting board members."",     ""The goal should be to create a diverse and balanced board that reflects the community it serves.""   ] } ",Political cronyism should be strictly prohibited when selecting board members.
1211,The goal should be to create a diverse and balanced board that reflects the community it serves.,0.75,0.2857142857142857,0.6785714285714286,,1.2769230769230768,642.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""These are the individuals who should be selected to serve on boards, not those who are beholden to special interests."",     ""It is imperative that board members are chosen based on their qualifications and experience, not on their political affiliations."",     ""The focus should be on appointing individuals with a proven track record of integrity and competence, regardless of their political views."",     ""Political cronyism should be strictly prohibited when selecting board members."",     ""The goal should be to create a diverse and balanced board that reflects the community it serves.""   ] } ",The goal should be to create a diverse and balanced board that reflects the community it serves.
1212,We must ensure that our students are proficient readers at all levels of education.,0.9428571428571428,0.5428571428571428,0.4857142857142857,,1.2769230769230768,590.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""But we must demand excellence at every level of education. We must insist that our students learn the old basics we learned and the new basics they have to know for the next century. Tonight let us set a clear national goal: All children should be able to read on their own by the third grade. When 40 percent of our 8year-olds cannot read as well as they should, we have to do something. I want to send 30,000 reading specialists and national service corps members to mobilize a volunteer army of one million reading tutors for third graders all across America. They will teach our young children to read."",   ""paraphrases"": [     ""We must ensure that our students are proficient readers at all levels of education."",     ""It is imperative that we prioritize reading instruction to ensure academic success."",     ""We need to establish a national goal to improve reading literacy among third-graders."",     ""Every child deserves the opportunity to read on their own."",     ""We must invest heavily in reading programs to foster a love of learning.""   ] } ",We must ensure that our students are proficient readers at all levels of education.
1213,It is imperative that we prioritize reading instruction to ensure academic success.,0.9428571428571428,0.5428571428571428,0.4857142857142857,,1.2769230769230768,590.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""But we must demand excellence at every level of education. We must insist that our students learn the old basics we learned and the new basics they have to know for the next century. Tonight let us set a clear national goal: All children should be able to read on their own by the third grade. When 40 percent of our 8year-olds cannot read as well as they should, we have to do something. I want to send 30,000 reading specialists and national service corps members to mobilize a volunteer army of one million reading tutors for third graders all across America. They will teach our young children to read."",   ""paraphrases"": [     ""We must ensure that our students are proficient readers at all levels of education."",     ""It is imperative that we prioritize reading instruction to ensure academic success."",     ""We need to establish a national goal to improve reading literacy among third-graders."",     ""Every child deserves the opportunity to read on their own."",     ""We must invest heavily in reading programs to foster a love of learning.""   ] } ",It is imperative that we prioritize reading instruction to ensure academic success.
1214,We need to establish a national goal to improve reading literacy among third-graders.,0.9428571428571428,0.5428571428571428,0.4857142857142857,,1.2769230769230768,590.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""But we must demand excellence at every level of education. We must insist that our students learn the old basics we learned and the new basics they have to know for the next century. Tonight let us set a clear national goal: All children should be able to read on their own by the third grade. When 40 percent of our 8year-olds cannot read as well as they should, we have to do something. I want to send 30,000 reading specialists and national service corps members to mobilize a volunteer army of one million reading tutors for third graders all across America. They will teach our young children to read."",   ""paraphrases"": [     ""We must ensure that our students are proficient readers at all levels of education."",     ""It is imperative that we prioritize reading instruction to ensure academic success."",     ""We need to establish a national goal to improve reading literacy among third-graders."",     ""Every child deserves the opportunity to read on their own."",     ""We must invest heavily in reading programs to foster a love of learning.""   ] } ",We need to establish a national goal to improve reading literacy among third-graders.
1215,Every child deserves the opportunity to read on their own.,0.9428571428571428,0.5428571428571428,0.4857142857142857,,1.2769230769230768,590.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""But we must demand excellence at every level of education. We must insist that our students learn the old basics we learned and the new basics they have to know for the next century. Tonight let us set a clear national goal: All children should be able to read on their own by the third grade. When 40 percent of our 8year-olds cannot read as well as they should, we have to do something. I want to send 30,000 reading specialists and national service corps members to mobilize a volunteer army of one million reading tutors for third graders all across America. They will teach our young children to read."",   ""paraphrases"": [     ""We must ensure that our students are proficient readers at all levels of education."",     ""It is imperative that we prioritize reading instruction to ensure academic success."",     ""We need to establish a national goal to improve reading literacy among third-graders."",     ""Every child deserves the opportunity to read on their own."",     ""We must invest heavily in reading programs to foster a love of learning.""   ] } ",Every child deserves the opportunity to read on their own.
1216,We must invest heavily in reading programs to foster a love of learning.,0.9428571428571428,0.5428571428571428,0.4857142857142857,,1.2769230769230768,590.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paragraph"": ""But we must demand excellence at every level of education. We must insist that our students learn the old basics we learned and the new basics they have to know for the next century. Tonight let us set a clear national goal: All children should be able to read on their own by the third grade. When 40 percent of our 8year-olds cannot read as well as they should, we have to do something. I want to send 30,000 reading specialists and national service corps members to mobilize a volunteer army of one million reading tutors for third graders all across America. They will teach our young children to read."",   ""paraphrases"": [     ""We must ensure that our students are proficient readers at all levels of education."",     ""It is imperative that we prioritize reading instruction to ensure academic success."",     ""We need to establish a national goal to improve reading literacy among third-graders."",     ""Every child deserves the opportunity to read on their own."",     ""We must invest heavily in reading programs to foster a love of learning.""   ] } ",We must invest heavily in reading programs to foster a love of learning.
1217,"Time is not our only concern in the international arena. The timing of our actions can be missed, and once lost, may be lost forever.",0.7428571428571429,0.3714285714285714,0.7142857142857143,,1.2769230769230768,579.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Time is not our only concern in the international arena. The timing of our actions can be missed, and once lost, may be lost forever."",     ""The unrepentant minute, once missed, can haunt us forever, as other forces vie for control of our precious time."",     ""In this era of accelerating change, the guidance and illumination we once relied upon are more crucial than ever."",     ""The hydrogen bomb, a symbol of our technological prowess, presents a formidable challenge that demands our immediate attention."",     ""Time is an unforgiving master, and we must strive to ensure that our actions are impactful and lasting in the face of such a formidable adversary.""   ] } ","Time is not our only concern in the international arena. The timing of our actions can be missed, and once lost, may be lost forever."
1218,"The unrepentant minute, once missed, can haunt us forever, as other forces vie for control of our precious time.",0.7428571428571429,0.3714285714285714,0.7142857142857143,,1.2769230769230768,579.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Time is not our only concern in the international arena. The timing of our actions can be missed, and once lost, may be lost forever."",     ""The unrepentant minute, once missed, can haunt us forever, as other forces vie for control of our precious time."",     ""In this era of accelerating change, the guidance and illumination we once relied upon are more crucial than ever."",     ""The hydrogen bomb, a symbol of our technological prowess, presents a formidable challenge that demands our immediate attention."",     ""Time is an unforgiving master, and we must strive to ensure that our actions are impactful and lasting in the face of such a formidable adversary.""   ] } ","The unrepentant minute, once missed, can haunt us forever, as other forces vie for control of our precious time."
1219,"In this era of accelerating change, the guidance and illumination we once relied upon are more crucial than ever.",0.7428571428571429,0.3714285714285714,0.7142857142857143,,1.2769230769230768,579.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Time is not our only concern in the international arena. The timing of our actions can be missed, and once lost, may be lost forever."",     ""The unrepentant minute, once missed, can haunt us forever, as other forces vie for control of our precious time."",     ""In this era of accelerating change, the guidance and illumination we once relied upon are more crucial than ever."",     ""The hydrogen bomb, a symbol of our technological prowess, presents a formidable challenge that demands our immediate attention."",     ""Time is an unforgiving master, and we must strive to ensure that our actions are impactful and lasting in the face of such a formidable adversary.""   ] } ","In this era of accelerating change, the guidance and illumination we once relied upon are more crucial than ever."
1220,"The hydrogen bomb, a symbol of our technological prowess, presents a formidable challenge that demands our immediate attention.",0.7428571428571429,0.3714285714285714,0.7142857142857143,,1.2769230769230768,579.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Time is not our only concern in the international arena. The timing of our actions can be missed, and once lost, may be lost forever."",     ""The unrepentant minute, once missed, can haunt us forever, as other forces vie for control of our precious time."",     ""In this era of accelerating change, the guidance and illumination we once relied upon are more crucial than ever."",     ""The hydrogen bomb, a symbol of our technological prowess, presents a formidable challenge that demands our immediate attention."",     ""Time is an unforgiving master, and we must strive to ensure that our actions are impactful and lasting in the face of such a formidable adversary.""   ] } ","The hydrogen bomb, a symbol of our technological prowess, presents a formidable challenge that demands our immediate attention."
1221,"Time is an unforgiving master, and we must strive to ensure that our actions are impactful and lasting in the face of such a formidable adversary.",0.7428571428571429,0.3714285714285714,0.7142857142857143,,1.2769230769230768,579.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Time is not our only concern in the international arena. The timing of our actions can be missed, and once lost, may be lost forever."",     ""The unrepentant minute, once missed, can haunt us forever, as other forces vie for control of our precious time."",     ""In this era of accelerating change, the guidance and illumination we once relied upon are more crucial than ever."",     ""The hydrogen bomb, a symbol of our technological prowess, presents a formidable challenge that demands our immediate attention."",     ""Time is an unforgiving master, and we must strive to ensure that our actions are impactful and lasting in the face of such a formidable adversary.""   ] } ","Time is an unforgiving master, and we must strive to ensure that our actions are impactful and lasting in the face of such a formidable adversary."
1222,"And my thoughts tonight are about Ann Richards's granddaughter Lily; about young Jackie Jackson; and about the baby that's going to be born to our son, John, and his wife, Lisa, in January.",0.6071428571428571,0.3214285714285714,0.6428571428571429,,1.2769230769230768,584.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""And my thoughts tonight are about Ann Richards's granddaughter Lily; about young Jackie Jackson; and about the baby that's going to be born to our son, John, and his wife, Lisa, in January."",     ""I am reflecting on the lives of Ann Richards's granddaughter Lily, young Jackie Jackson, and the upcoming arrival of our son's child in January."",     ""My thoughts tonight are centered on the future and the lives of those who are dear to me."",     ""I am thinking about the upcoming arrival of our son's child in January and the joy and excitement that it will bring to our family."",     ""My thoughts tonight are filled with hope and anticipation for the future.""   ] } ","And my thoughts tonight are about Ann Richards's granddaughter Lily; about young Jackie Jackson; and about the baby that's going to be born to our son, John, and his wife, Lisa, in January."
1223,"I am reflecting on the lives of Ann Richards's granddaughter Lily, young Jackie Jackson, and the upcoming arrival of our son's child in January.",0.6071428571428571,0.3214285714285714,0.6428571428571429,,1.2769230769230768,584.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""And my thoughts tonight are about Ann Richards's granddaughter Lily; about young Jackie Jackson; and about the baby that's going to be born to our son, John, and his wife, Lisa, in January."",     ""I am reflecting on the lives of Ann Richards's granddaughter Lily, young Jackie Jackson, and the upcoming arrival of our son's child in January."",     ""My thoughts tonight are centered on the future and the lives of those who are dear to me."",     ""I am thinking about the upcoming arrival of our son's child in January and the joy and excitement that it will bring to our family."",     ""My thoughts tonight are filled with hope and anticipation for the future.""   ] } ","I am reflecting on the lives of Ann Richards's granddaughter Lily, young Jackie Jackson, and the upcoming arrival of our son's child in January."
1224,My thoughts tonight are centered on the future and the lives of those who are dear to me.,0.6071428571428571,0.3214285714285714,0.6428571428571429,,1.2769230769230768,584.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""And my thoughts tonight are about Ann Richards's granddaughter Lily; about young Jackie Jackson; and about the baby that's going to be born to our son, John, and his wife, Lisa, in January."",     ""I am reflecting on the lives of Ann Richards's granddaughter Lily, young Jackie Jackson, and the upcoming arrival of our son's child in January."",     ""My thoughts tonight are centered on the future and the lives of those who are dear to me."",     ""I am thinking about the upcoming arrival of our son's child in January and the joy and excitement that it will bring to our family."",     ""My thoughts tonight are filled with hope and anticipation for the future.""   ] } ",My thoughts tonight are centered on the future and the lives of those who are dear to me.
1225,I am thinking about the upcoming arrival of our son's child in January and the joy and excitement that it will bring to our family.,0.6071428571428571,0.3214285714285714,0.6428571428571429,,1.2769230769230768,584.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""And my thoughts tonight are about Ann Richards's granddaughter Lily; about young Jackie Jackson; and about the baby that's going to be born to our son, John, and his wife, Lisa, in January."",     ""I am reflecting on the lives of Ann Richards's granddaughter Lily, young Jackie Jackson, and the upcoming arrival of our son's child in January."",     ""My thoughts tonight are centered on the future and the lives of those who are dear to me."",     ""I am thinking about the upcoming arrival of our son's child in January and the joy and excitement that it will bring to our family."",     ""My thoughts tonight are filled with hope and anticipation for the future.""   ] } ",I am thinking about the upcoming arrival of our son's child in January and the joy and excitement that it will bring to our family.
1226,My thoughts tonight are filled with hope and anticipation for the future.,0.6071428571428571,0.3214285714285714,0.6428571428571429,,1.2769230769230768,584.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""And my thoughts tonight are about Ann Richards's granddaughter Lily; about young Jackie Jackson; and about the baby that's going to be born to our son, John, and his wife, Lisa, in January."",     ""I am reflecting on the lives of Ann Richards's granddaughter Lily, young Jackie Jackson, and the upcoming arrival of our son's child in January."",     ""My thoughts tonight are centered on the future and the lives of those who are dear to me."",     ""I am thinking about the upcoming arrival of our son's child in January and the joy and excitement that it will bring to our family."",     ""My thoughts tonight are filled with hope and anticipation for the future.""   ] } ",My thoughts tonight are filled with hope and anticipation for the future.
1227,"Our children will have better air quality, leading to improved health and well-being.",0.8214285714285714,0.2857142857142857,0.8214285714285714,,1.2769230769230768,621.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Our children will have better air quality, leading to improved health and well-being."",     ""We've taken a significant step towards a cleaner future for our children by implementing this new air pact."",     ""Thanks to our new clean air pact, our children will have cleaner and healthier lungs."",     ""Our children will breathe more easily thanks to this new air quality initiative."",     ""Clean air is essential for children's health, and this new pact will make a big difference in their lives.""   ] } ","Our children will have better air quality, leading to improved health and well-being."
1228,We've taken a significant step towards a cleaner future for our children by implementing this new air pact.,0.8214285714285714,0.2857142857142857,0.8214285714285714,,1.2769230769230768,621.0,total_sample_speeches_humanRatings.csv,"{   ""language"": ""English"",   ""paraphrases"": [     ""Our children will have better air quality, leading to improved health and well-being."",     ""We've taken a significant step towards a cleaner future for our children by implementing this new air pact."",     ""Thanks to our new clean air pact, our children will have cleaner and healthier lungs."",     ""Our children will breathe more easily thanks to this new air quality initiative."",     ""Clean air is essential for children's health, and this new pact will make a big difference in their lives.""   ] } ",We've taken a significant step towards a cleaner future for our children by implementing this new air pact.
